Canton	Annee	Parti	Electeurs fictifs	Suffrage en pourcent
Valais / Wallis	1999	UDC	8247	8.97
Valais / Wallis	1999	PL	1697	1.85
Valais / Wallis	1999	AdI		
Valais / Wallis	1999	PEV		
Valais / Wallis	1999	PCS		
Valais / Wallis	1999	PVL		
Valais / Wallis	1999	PBD		
Valais / Wallis	1999	PST		
Valais / Wallis	1999	PSA		
Valais / Wallis	1999	POCH		
Valais / Wallis	1999	PES	1911	2.08
Valais / Wallis	1999	AVF		
Valais / Wallis	1999	Sol.		
Valais / Wallis	1999	Rép.		
Valais / Wallis	1999	DS		
Valais / Wallis	1999	UDF		
Valais / Wallis	1999	PSL		
Valais / Wallis	1999	Lega		
Valais / Wallis	1999	MCR		
Valais / Wallis	1999	Sép.		
Valais / Wallis	1999	Autres		
Valais / Wallis	1995	PLR	22497	24.13
Valais / Wallis	1995	PDC	51164	54.88
Valais / Wallis	1995	PS	15484	16.61
Valais / Wallis	1995	UDC		
Valais / Wallis	1995	PL	2073	2.22
Valais / Wallis	1995	AdI		
Valais / Wallis	1995	PEV		
Valais / Wallis	1995	PCS		
Valais / Wallis	1995	PVL		
Valais / Wallis	1995	PBD		
Valais / Wallis	1995	PST	793	0.85
Valais / Wallis	1995	PSA		
Valais / Wallis	1995	POCH		
Valais / Wallis	1995	PES	1224	1.31
Valais / Wallis	1995	AVF		
Valais / Wallis	1995	Sol.		
Valais / Wallis	1995	Rép.		
Valais / Wallis	1995	DS		
Valais / Wallis	1995	UDF		
Valais / Wallis	1995	PSL		
Valais / Wallis	1995	Lega		
Valais / Wallis	1995	MCR		
Valais / Wallis	1995	Sép.		
Valais / Wallis	1995	Autres		
Valais / Wallis	1991	PLR	25681	25.9
Valais / Wallis	1991	PDC	53922	54.38
Valais / Wallis	1991	PS	14341	14.46
Valais / Wallis	1991	UDC		
Valais / Wallis	1991	PL	3892	3.93
Valais / Wallis	1991	AdI		
Valais / Wallis	1991	PEV		
Valais / Wallis	1991	PCS		
Valais / Wallis	1991	PVL		
Valais / Wallis	1991	PBD		
Valais / Wallis	1991	PST		
Valais / Wallis	1991	PSA		
Valais / Wallis	1991	POCH		
Valais / Wallis	1991	PES	1320	1.33
Valais / Wallis	1991	AVF		
Valais / Wallis	1991	Sol.		
Valais / Wallis	1991	Rép.		
Valais / Wallis	1991	DS		
Valais / Wallis	1991	UDF		
Valais / Wallis	1991	PSL		
Valais / Wallis	1991	Lega		
Valais / Wallis	1991	MCR		
Valais / Wallis	1991	Sép.		
Valais / Wallis	1991	Autres		
Valais / Wallis	1987	PLR	22141	24.55
Valais / Wallis	1987	PDC	52942	58.69
Valais / Wallis	1987	PS	13112	14.54
Valais / Wallis	1987	UDC		
Valais / Wallis	1987	PL		
Valais / Wallis	1987	AdI		
Valais / Wallis	1987	PEV		
Valais / Wallis	1987	PCS		
Valais / Wallis	1987	PVL		
Valais / Wallis	1987	PBD		
Valais / Wallis	1987	PST		
Valais / Wallis	1987	PSA		
Valais / Wallis	1987	POCH		
Valais / Wallis	1987	PES	1495	1.66
Valais / Wallis	1987	AVF		
Valais / Wallis	1987	Sol.		
Valais / Wallis	1987	Rép.		
Valais / Wallis	1987	DS		
Valais / Wallis	1987	UDF		
Valais / Wallis	1987	PSL		
Valais / Wallis	1987	Lega		
Valais / Wallis	1987	MCR		
Valais / Wallis	1987	Sép.		
Valais / Wallis	1987	Autres	516	0.57
Valais / Wallis	1983	PLR	23400	25.13
Valais / Wallis	1983	PDC	53569	57.52
Valais / Wallis	1983	PS	13152	14.12
Valais / Wallis	1983	UDC		
Valais / Wallis	1983	PL		
Valais / Wallis	1983	AdI		
Valais / Wallis	1983	PEV		
Valais / Wallis	1983	PCS		
Valais / Wallis	1983	PVL		
Valais / Wallis	1983	PBD		
Valais / Wallis	1983	PST		
Valais / Wallis	1983	PSA		
Valais / Wallis	1983	POCH		
Valais / Wallis	1983	PES		
Valais / Wallis	1983	AVF		
Valais / Wallis	1983	Sol.		
Valais / Wallis	1983	Rép.		
Valais / Wallis	1983	DS		
Valais / Wallis	1983	UDF		
Valais / Wallis	1983	PSL		
Valais / Wallis	1983	Lega		
Valais / Wallis	1983	MCR		
Valais / Wallis	1983	Sép.		
Valais / Wallis	1983	Autres	3005	3.23
Valais / Wallis	1979	PLR	19764	22.65
Valais / Wallis	1979	PDC	51319	58.81
Valais / Wallis	1979	PS	10083	11.55
Valais / Wallis	1979	UDC		
Valais / Wallis	1979	PL	715	0.82
Valais / Wallis	1979	AdI		
Valais / Wallis	1979	PEV		
Valais / Wallis	1979	PCS		
Valais / Wallis	1979	PVL		
Valais / Wallis	1979	PBD		
Valais / Wallis	1979	PST		
Valais / Wallis	1979	PSA		
Valais / Wallis	1979	POCH		
Valais / Wallis	1979	PES		
Valais / Wallis	1979	AVF		
Valais / Wallis	1979	Sol.		
Valais / Wallis	1979	Rép.		
Valais / Wallis	1979	DS		
Valais / Wallis	1979	UDF		
Valais / Wallis	1979	PSL		
Valais / Wallis	1979	Lega		
Valais / Wallis	1979	MCR		
Valais / Wallis	1979	Sép.		
Valais / Wallis	1979	Autres	5383	6.17
Valais / Wallis	1975	PLR	15827	18.86
Valais / Wallis	1975	PDC	50142	59.74
Valais / Wallis	1975	PS	14624	17.42
Valais / Wallis	1975	UDC		
Valais / Wallis	1975	PL		
Valais / Wallis	1975	AdI		
Valais / Wallis	1975	PEV		
Valais / Wallis	1975	PCS		
Valais / Wallis	1975	PVL		
Valais / Wallis	1975	PBD		
Valais / Wallis	1975	PST		
Valais / Wallis	1975	PSA		
Valais / Wallis	1975	POCH		
Valais / Wallis	1975	PES		
Valais / Wallis	1975	AVF		
Valais / Wallis	1975	Sol.		
Valais / Wallis	1975	Rép.		
Valais / Wallis	1975	DS		
Valais / Wallis	1975	UDF		
Valais / Wallis	1975	PSL		
Valais / Wallis	1975	Lega		
Valais / Wallis	1975	MCR		
Valais / Wallis	1975	Sép.		
Valais / Wallis	1975	Autres	3340	3.98
Valais / Wallis	1971	PLR	15302	19.28
Valais / Wallis	1971	PDC	48870	61.57
Valais / Wallis	1971	PS	12280	15.47
Valais / Wallis	1971	UDC		
Valais / Wallis	1971	PL		
Valais / Wallis	1971	AdI		
Valais / Wallis	1971	PEV		
Valais / Wallis	1971	PCS		
Valais / Wallis	1971	PVL		
Valais / Wallis	1971	PBD		
Valais / Wallis	1971	PST		
Valais / Wallis	1971	PSA		
Valais / Wallis	1971	POCH		
Valais / Wallis	1971	PES		
Valais / Wallis	1971	AVF		
Valais / Wallis	1971	Sol.		
Valais / Wallis	1971	Rép.		
Valais / Wallis	1971	DS		
Valais / Wallis	1971	UDF		
Valais / Wallis	1971	PSL		
Valais / Wallis	1971	Lega		
Valais / Wallis	1971	MCR		
Valais / Wallis	1971	Sép.		
Valais / Wallis	1971	Autres	2918	3.68
Neuchâtel	2019	PLR	9890	22.35
Neuchâtel	2019	PDC	1847	4.17
Neuchâtel	2019	PS	7361	16.63
Neuchâtel	2019	UDC	5602	12.66
Neuchâtel	2019	PL		
Neuchâtel	2019	AdI		
Neuchâtel	2019	PEV		
Neuchâtel	2019	PCS		
Neuchâtel	2019	PVL	4012	9.07
Neuchâtel	2019	PBD		
Neuchâtel	2019	PST	5336	12.06
Neuchâtel	2019	PSA		
Neuchâtel	2019	POCH		
Neuchâtel	2019	PES	9208	20.81
Neuchâtel	2019	AVF		
Neuchâtel	2019	Sol.	914	2.06
Neuchâtel	2019	Rép.		
Neuchâtel	2019	DS		
Neuchâtel	2019	UDF		
Neuchâtel	2019	PSL		
Neuchâtel	2019	Lega		
Neuchâtel	2019	MCR		
Neuchâtel	2019	Sép.		
Neuchâtel	2019	Autres	82	0.19
Neuchâtel	2015	PLR	11135	24.43
Neuchâtel	2015	PDC	1627	3.57
Neuchâtel	2015	PS	10786	23.66
Neuchâtel	2015	UDC	9293	20.38
Neuchâtel	2015	PL		
Neuchâtel	2015	AdI		
Neuchâtel	2015	PEV		
Neuchâtel	2015	PCS		
Neuchâtel	2015	PVL	1543	3.38
Neuchâtel	2015	PBD	437	0.96
Neuchâtel	2015	PST	5572	12.22
Neuchâtel	2015	PSA		
Neuchâtel	2015	POCH		
Neuchâtel	2015	PES	4244	9.31
Neuchâtel	2015	AVF		
Neuchâtel	2015	Sol.		
Neuchâtel	2015	Rép.		
Neuchâtel	2015	DS		
Neuchâtel	2015	UDF		
Neuchâtel	2015	PSL		
Neuchâtel	2015	Lega		
Neuchâtel	2015	MCR		
Neuchâtel	2015	Sép.		
Neuchâtel	2015	Autres	952	2.09
Neuchâtel	2011	PLR	12367	26.86
Neuchâtel	2011	PDC	1608	3.49
Neuchâtel	2011	PS	11383	24.72
Neuchâtel	2011	UDC	9847	21.39
Neuchâtel	2011	PL		
Neuchâtel	2011	AdI		
Neuchâtel	2011	PEV		
Neuchâtel	2011	PCS		
Neuchâtel	2011	PVL		
Neuchâtel	2011	PBD	684	1.49
Neuchâtel	2011	PST	4789	10.4
Neuchâtel	2011	PSA		
Neuchâtel	2011	POCH		
Neuchâtel	2011	PES	5365	11.65
Neuchâtel	2011	AVF		
Neuchâtel	2011	Sol.		
Neuchâtel	2011	Rép.		
Neuchâtel	2011	DS		
Neuchâtel	2011	UDF		
Neuchâtel	2011	PSL		
Neuchâtel	2011	Lega		
Neuchâtel	2011	MCR		
Neuchâtel	2011	Sép.		
Neuchâtel	2011	Autres		
Neuchâtel	2007	PLR	6767	12.7
Neuchâtel	2007	PDC	1784	3.35
Neuchâtel	2007	PS	13807	25.92
Neuchâtel	2007	UDC	12348	23.18
Neuchâtel	2007	PL	7041	13.22
Neuchâtel	2007	AdI		
Neuchâtel	2007	PEV	656	1.23
Neuchâtel	2007	PCS		
Neuchâtel	2007	PVL		
Neuchâtel	2007	PBD		
Neuchâtel	2007	PST	4887	9.17
Neuchâtel	2007	PSA		
Neuchâtel	2007	POCH		
Neuchâtel	2007	PES	4999	9.38
Neuchâtel	2007	AVF		
Neuchâtel	2007	Sol.		
Neuchâtel	2007	Rép.		
Neuchâtel	2007	DS		
Neuchâtel	2007	UDF		
Neuchâtel	2007	PSL		
Neuchâtel	2007	Lega		
Neuchâtel	2007	MCR		
Neuchâtel	2007	Sép.		
Neuchâtel	2007	Autres	983	1.84
Neuchâtel	2003	PLR	7727	14.82
Neuchâtel	2003	PDC		
Neuchâtel	2003	PS	15242	29.24
Neuchâtel	2003	UDC	11712	22.47
Neuchâtel	2003	PL	7528	14.44
Neuchâtel	2003	AdI		
Neuchâtel	2003	PEV		
Neuchâtel	2003	PCS		
Neuchâtel	2003	PVL		
Neuchâtel	2003	PBD		
Neuchâtel	2003	PST	1565	3
Neuchâtel	2003	PSA		
Neuchâtel	2003	POCH		
Neuchâtel	2003	PES	7206	13.82
Neuchâtel	2003	AVF		
Neuchâtel	2003	Sol.	1150	2.21
Neuchâtel	2003	Rép.		
Neuchâtel	2003	DS		
Neuchâtel	2003	UDF		
Neuchâtel	2003	PSL		
Neuchâtel	2003	Lega		
Neuchâtel	2003	MCR		
Neuchâtel	2003	Sép.		
Neuchâtel	2003	Autres		
Neuchâtel	1999	PLR	7140	20.53
Neuchâtel	1999	PDC		
Neuchâtel	1999	PS	9727	27.98
Neuchâtel	1999	UDC		
Neuchâtel	1999	PL	8342	23.99
Neuchâtel	1999	AdI		
Neuchâtel	1999	PEV		
Neuchâtel	1999	PCS		
Neuchâtel	1999	PVL		
Neuchâtel	1999	PBD		
Neuchâtel	1999	PST	2388	6.87
Neuchâtel	1999	PSA		
Neuchâtel	1999	POCH		
Neuchâtel	1999	PES	5105	14.68
Neuchâtel	1999	AVF		
Neuchâtel	1999	Sol.	923	2.65
Neuchâtel	1999	Rép.		
Neuchâtel	1999	DS	790	2.27
Neuchâtel	1999	UDF		
Neuchâtel	1999	PSL		
Neuchâtel	1999	Lega		
Neuchâtel	1999	MCR		
Neuchâtel	1999	Sép.		
Neuchâtel	1999	Autres	357	1.03
Neuchâtel	1995	PLR	8208	25.68
Neuchâtel	1995	PDC		
Neuchâtel	1995	PS	8999	28.15
Neuchâtel	1995	UDC		
Neuchâtel	1995	PL	8040	25.15
Neuchâtel	1995	AdI		
Neuchâtel	1995	PEV		
Neuchâtel	1995	PCS		
Neuchâtel	1995	PVL		
Neuchâtel	1995	PBD		
Neuchâtel	1995	PST	2276	7.12
Neuchâtel	1995	PSA		
Neuchâtel	1995	POCH		
Neuchâtel	1995	PES	1877	5.87
Neuchâtel	1995	AVF		
Neuchâtel	1995	Sol.		
Neuchâtel	1995	Rép.		
Neuchâtel	1995	DS	810	2.53
Neuchâtel	1995	UDF	733	2.29
Neuchâtel	1995	PSL		
Neuchâtel	1995	Lega		
Neuchâtel	1995	MCR		
Neuchâtel	1995	Sép.		
Neuchâtel	1995	Autres	1023	3.2
Neuchâtel	1991	PLR	8554	22.5
Neuchâtel	1991	PDC		
Neuchâtel	1991	PS	11325	29.79
Neuchâtel	1991	UDC		
Neuchâtel	1991	PL	10287	27.06
Neuchâtel	1991	AdI		
Neuchâtel	1991	PEV		
Neuchâtel	1991	PCS		
Neuchâtel	1991	PVL		
Neuchâtel	1991	PBD		
Neuchâtel	1991	PST	1983	5.22
Neuchâtel	1991	PSA		
Neuchâtel	1991	POCH		
Neuchâtel	1991	PES	3040	8
Neuchâtel	1991	AVF		
Neuchâtel	1991	Sol.		
Neuchâtel	1991	Rép.		
Neuchâtel	1991	DS	2415	6.35
Neuchâtel	1991	UDF		
Neuchâtel	1991	PSL		
Neuchâtel	1991	Lega		
Neuchâtel	1991	MCR		
Neuchâtel	1991	Sép.		
Neuchâtel	1991	Autres	411	1.08
Neuchâtel	1987	PLR	7439	20.45
Neuchâtel	1987	PDC		
Neuchâtel	1987	PS	11218	30.84
Neuchâtel	1987	UDC		
Neuchâtel	1987	PL	10898	29.96
Neuchâtel	1987	AdI		
Neuchâtel	1987	PEV		
Neuchâtel	1987	PCS		
Neuchâtel	1987	PVL		
Neuchâtel	1987	PBD		
Neuchâtel	1987	PST	1368	3.76
Neuchâtel	1987	PSA		
Neuchâtel	1987	POCH		
Neuchâtel	1987	PES	2568	7.06
Neuchâtel	1987	AVF		
Neuchâtel	1987	Sol.		
Neuchâtel	1987	Rép.		
Neuchâtel	1987	DS	1244	3.42
Neuchâtel	1987	UDF		
Neuchâtel	1987	PSL		
Neuchâtel	1987	Lega		
Neuchâtel	1987	MCR		
Neuchâtel	1987	Sép.		
Neuchâtel	1987	Autres	1638	4.5
Neuchâtel	1983	PLR	8091	19.43
Neuchâtel	1983	PDC		
Neuchâtel	1983	PS	13796	33.13
Neuchâtel	1983	UDC		
Neuchâtel	1983	PL	12876	30.92
Neuchâtel	1983	AdI	1460	3.51
Neuchâtel	1983	PEV		
Neuchâtel	1983	PCS		
Neuchâtel	1983	PVL		
Neuchâtel	1983	PBD		
Neuchâtel	1983	PST	1758	4.22
Neuchâtel	1983	PSA		
Neuchâtel	1983	POCH		
Neuchâtel	1983	PES	3064	7.36
Neuchâtel	1983	AVF		
Neuchâtel	1983	Sol.		
Neuchâtel	1983	Rép.		
Neuchâtel	1983	DS		
Neuchâtel	1983	UDF		
Neuchâtel	1983	PSL		
Neuchâtel	1983	Lega		
Neuchâtel	1983	MCR		
Neuchâtel	1983	Sép.		
Neuchâtel	1983	Autres	593	1.42
Neuchâtel	1979	PLR	8442	20.58
Neuchâtel	1979	PDC		
Neuchâtel	1979	PS	15352	37.42
Neuchâtel	1979	UDC		
Neuchâtel	1979	PL	10837	26.42
Neuchâtel	1979	AdI	1963	4.79
Neuchâtel	1979	PEV		
Neuchâtel	1979	PCS		
Neuchâtel	1979	PVL		
Neuchâtel	1979	PBD		
Neuchâtel	1979	PST	3156	7.69
Neuchâtel	1979	PSA		
Neuchâtel	1979	POCH		
Neuchâtel	1979	PES		
Neuchâtel	1979	AVF		
Neuchâtel	1979	Sol.		
Neuchâtel	1979	Rép.		
Neuchâtel	1979	DS		
Neuchâtel	1979	UDF		
Neuchâtel	1979	PSL		
Neuchâtel	1979	Lega		
Neuchâtel	1979	MCR		
Neuchâtel	1979	Sép.		
Neuchâtel	1979	Autres	1271	3.1
Neuchâtel	1975	PLR	9958	22.39
Neuchâtel	1975	PDC		
Neuchâtel	1975	PS	17282	38.86
Neuchâtel	1975	UDC		
Neuchâtel	1975	PL	9827	22.1
Neuchâtel	1975	AdI		
Neuchâtel	1975	PEV		
Neuchâtel	1975	PCS		
Neuchâtel	1975	PVL		
Neuchâtel	1975	PBD		
Neuchâtel	1975	PST	4373	9.83
Neuchâtel	1975	PSA		
Neuchâtel	1975	POCH		
Neuchâtel	1975	PES		
Neuchâtel	1975	AVF		
Neuchâtel	1975	Sol.		
Neuchâtel	1975	Rép.		
Neuchâtel	1975	DS		
Neuchâtel	1975	UDF		
Neuchâtel	1975	PSL		
Neuchâtel	1975	Lega		
Neuchâtel	1975	MCR		
Neuchâtel	1975	Sép.		
Neuchâtel	1975	Autres	3037	6.83
Neuchâtel	1971	PLR	10982	24.32
Neuchâtel	1971	PDC		
Neuchâtel	1971	PS	13803	30.57
Neuchâtel	1971	UDC		
Neuchâtel	1971	PL	7208	15.96
Neuchâtel	1971	AdI		
Neuchâtel	1971	PEV		
Neuchâtel	1971	PCS		
Neuchâtel	1971	PVL		
Neuchâtel	1971	PBD		
Neuchâtel	1971	PST	6183	13.69
Neuchâtel	1971	PSA		
Neuchâtel	1971	POCH		
Neuchâtel	1971	PES		
Neuchâtel	1971	AVF		
Neuchâtel	1971	Sol.		
Neuchâtel	1971	Rép.	4554	10.09
Neuchâtel	1971	DS		
Neuchâtel	1971	UDF		
Neuchâtel	1971	PSL		
Neuchâtel	1971	Lega		
Neuchâtel	1971	MCR		
Neuchâtel	1971	Sép.		
Neuchâtel	1971	Autres	2426	5.37
Genève	2019	PLR	17804	17.93
Genève	2019	PDC	7610	7.66
Genève	2019	PS	14628	14.73
Genève	2019	UDC	13556	13.65
Genève	2019	PL		
Genève	2019	AdI		
Genève	2019	PEV	698	0.7
Genève	2019	PCS		
Genève	2019	PVL	5407	5.44
Genève	2019	PBD	370	0.37
Genève	2019	PST	1153	1.16
Genève	2019	PSA		
Genève	2019	POCH		
Genève	2019	PES	24441	24.61
Genève	2019	AVF		
Genève	2019	Sol.	6218	6.26
Genève	2019	Rép.		
Genève	2019	DS		
Genève	2019	UDF	111	0.11
Genève	2019	PSL		
Genève	2019	Lega		
Genève	2019	MCR	5338	5.37
Genève	2019	Sép.		
Genève	2019	Autres	1974	1.99
Genève	2015	PLR	21291	20.51
Genève	2015	PDC	12510	12.05
Genève	2015	PS	20694	19.94
Genève	2015	UDC	18302	17.63
Genève	2015	PL		
Genève	2015	AdI		
Genève	2015	PEV	611	0.59
Genève	2015	PCS		
Genève	2015	PVL	2356	2.27
Genève	2015	PBD	1064	1.03
Genève	2015	PST		
Genève	2015	PSA		
Genève	2015	POCH		
Genève	2015	PES	11903	11.47
Genève	2015	AVF		
Genève	2015	Sol.	6291	6.06
Genève	2015	Rép.		
Genève	2015	DS		
Genève	2015	UDF	233	0.22
Genève	2015	PSL		
Genève	2015	Lega		
Genève	2015	MCR	8184	7.88
Genève	2015	Sép.		
Genève	2015	Autres	362	0.35
Genève	2011	PLR	18726	18.65
Genève	2011	PDC	9814	9.77
Genève	2011	PS	19217	19.14
Genève	2011	UDC	16092	16.02
Genève	2011	PL		
Genève	2011	AdI		
Genève	2011	PEV	1022	1.02
Genève	2011	PCS		
Genève	2011	PVL	3182	3.17
Genève	2011	PBD		
Genève	2011	PST	1284	1.28
Genève	2011	PSA		
Genève	2011	POCH		
Genève	2011	PES	14083	14.02
Genève	2011	AVF		
Genève	2011	Sol.	5227	5.2
Genève	2011	Rép.		
Genève	2011	DS		
Genève	2011	UDF		
Genève	2011	PSL		
Genève	2011	Lega		
Genève	2011	MCR	9824	9.78
Genève	2011	Sép.		
Genève	2011	Autres	1955	1.95
Genève	2007	PLR	8316	7.75
Genève	2007	PDC	10416	9.7
Genève	2007	PS	20513	19.11
Genève	2007	UDC	22606	21.06
Genève	2007	PL	15867	14.78
Genève	2007	AdI		
Genève	2007	PEV	1282	1.19
Genève	2007	PCS		
Genève	2007	PVL		
Genève	2007	PBD		
Genève	2007	PST	1999	1.86
Genève	2007	PSA		
Genève	2007	POCH		
Genève	2007	PES	17582	16.38
Genève	2007	AVF		
Genève	2007	Sol.	5256	4.9
Genève	2007	Rép.		
Genève	2007	DS		
Genève	2007	UDF		
Genève	2007	PSL		
Genève	2007	Lega		
Genève	2007	MCR	2692	2.51
Genève	2007	Sép.		
Genève	2007	Autres	795	0.74
Genève	2003	PLR	7291	7.28
Genève	2003	PDC	11839	11.82
Genève	2003	PS	24791	24.76
Genève	2003	UDC	18322	18.3
Genève	2003	PL	16839	16.82
Genève	2003	AdI		
Genève	2003	PEV		
Genève	2003	PCS		
Genève	2003	PVL		
Genève	2003	PBD		
Genève	2003	PST	2694	2.69
Genève	2003	PSA		
Genève	2003	POCH		
Genève	2003	PES	11234	11.22
Genève	2003	AVF		
Genève	2003	Sol.	5435	5.43
Genève	2003	Rép.		
Genève	2003	DS		
Genève	2003	UDF		
Genève	2003	PSL		
Genève	2003	Lega		
Genève	2003	MCR		
Genève	2003	Sép.		
Genève	2003	Autres	1683	1.68
Genève	1999	PLR	9510	12.68
Genève	1999	PDC	10578	14.1
Genève	1999	PS	14989	19.98
Genève	1999	UDC	5590	7.45
Genève	1999	PL	13877	18.5
Genève	1999	AdI		
Genève	1999	PEV		
Genève	1999	PCS		
Genève	1999	PVL		
Genève	1999	PBD		
Genève	1999	PST	6528	8.7
Genève	1999	PSA		
Genève	1999	POCH		
Genève	1999	PES	6156	8.21
Genève	1999	AVF		
Genève	1999	Sol.	6033	8.04
Genève	1999	Rép.		
Genève	1999	DS		
Genève	1999	UDF		
Genève	1999	PSL		
Genève	1999	Lega		
Genève	1999	MCR		
Genève	1999	Sép.		
Genève	1999	Autres	1759	2.35
Genève	1995	PLR	9785	13.49
Genève	1995	PDC	9692	13.36
Genève	1995	PS	21728	29.96
Genève	1995	UDC		
Genève	1995	PL	12874	17.75
Genève	1995	AdI		
Genève	1995	PEV		
Genève	1995	PCS		
Genève	1995	PVL		
Genève	1995	PBD		
Genève	1995	PST	6844	9.44
Genève	1995	PSA		
Genève	1995	POCH		
Genève	1995	PES	4061	5.6
Genève	1995	AVF		
Genève	1995	Sol.	2745	3.78
Genève	1995	Rép.		
Genève	1995	DS	1762	2.43
Genève	1995	UDF		
Genève	1995	PSL		
Genève	1995	Lega		
Genève	1995	MCR		
Genève	1995	Sép.		
Genève	1995	Autres	3030	4.18
Genève	1991	PLR	10054	12.84
Genève	1991	PDC	11354	14.5
Genève	1991	PS	20676	26.41
Genève	1991	UDC	870	1.11
Genève	1991	PL	17317	22.12
Genève	1991	AdI		
Genève	1991	PEV		
Genève	1991	PCS		
Genève	1991	PVL		
Genève	1991	PBD		
Genève	1991	PST	6097	7.79
Genève	1991	PSA		
Genève	1991	POCH		
Genève	1991	PES	5263	6.72
Genève	1991	AVF		
Genève	1991	Sol.		
Genève	1991	Rép.		
Genève	1991	DS	1604	2.05
Genève	1991	UDF		
Genève	1991	PSL	2364	3.02
Genève	1991	Lega		
Genève	1991	MCR		
Genève	1991	Sép.		
Genève	1991	Autres	2684	3.43
Genève	1987	PLR	13217	18.02
Genève	1987	PDC	10702	14.59
Genève	1987	PS	13619	18.57
Genève	1987	UDC		
Genève	1987	PL	13251	18.07
Genève	1987	AdI		
Genève	1987	PEV		
Genève	1987	PCS		
Genève	1987	PVL		
Genève	1987	PBD		
Genève	1987	PST	6393	8.72
Genève	1987	PSA		
Genève	1987	POCH		
Genève	1987	PES	8464	11.54
Genève	1987	AVF		
Genève	1987	Sol.		
Genève	1987	Rép.	5091	6.94
Genève	1987	DS	780	1.06
Genève	1987	UDF		
Genève	1987	PSL		
Genève	1987	Lega		
Genève	1987	MCR		
Genève	1987	Sép.		
Genève	1987	Autres	1817	2.48
Genève	1983	PLR	13428	16.18
Genève	1983	PDC	10204	12.29
Genève	1983	PS	15955	19.22
Genève	1983	UDC		
Genève	1983	PL	15874	19.12
Genève	1983	AdI		
Genève	1983	PEV		
Genève	1983	PCS		
Genève	1983	PVL		
Genève	1983	PBD		
Genève	1983	PST	7884	9.5
Genève	1983	PSA		
Genève	1983	POCH		
Genève	1983	PES	6331	7.63
Genève	1983	AVF		
Genève	1983	Sol.		
Genève	1983	Rép.	10148	12.22
Genève	1983	DS	1745	2.1
Genève	1983	UDF		
Genève	1983	PSL		
Genève	1983	Lega		
Genève	1983	MCR		
Genève	1983	Sép.		
Genève	1983	Autres	1445	1.74
Genève	1979	PLR	10016	14.72
Genève	1979	PDC	9526	14
Genève	1979	PS	14620	21.48
Genève	1979	UDC		
Genève	1979	PL	14488	21.28
Genève	1979	AdI		
Genève	1979	PEV		
Genève	1979	PCS		
Genève	1979	PVL		
Genève	1979	PBD		
Genève	1979	PST	13525	19.87
Genève	1979	PSA		
Genève	1979	POCH		
Genève	1979	PES		
Genève	1979	AVF		
Genève	1979	Sol.		
Genève	1979	Rép.	4460	6.55
Genève	1979	DS	413	0.61
Genève	1979	UDF		
Genève	1979	PSL		
Genève	1979	Lega		
Genève	1979	MCR		
Genève	1979	Sép.		
Genève	1979	Autres	1019	1.5
Genève	1975	PLR	13261	16.6
Genève	1975	PDC	11707	14.66
Genève	1975	PS	18090	22.65
Genève	1975	UDC		
Genève	1975	PL	12801	16.03
Genève	1975	AdI	1916	2.4
Genève	1975	PEV		
Genève	1975	PCS		
Genève	1975	PVL		
Genève	1975	PBD		
Genève	1975	PST	14355	17.97
Genève	1975	PSA		
Genève	1975	POCH		
Genève	1975	PES		
Genève	1975	AVF		
Genève	1975	Sol.		
Genève	1975	Rép.	5532	6.93
Genève	1975	DS	1345	1.68
Genève	1975	UDF		
Genève	1975	PSL		
Genève	1975	Lega		
Genève	1975	MCR		
Genève	1975	Sép.		
Genève	1975	Autres	867	1.08
Genève	1971	PLR	15596	19.19
Genève	1971	PDC	11179	13.76
Genève	1971	PS	15515	19.09
Genève	1971	UDC		
Genève	1971	PL	11417	14.05
Genève	1971	AdI	5043	6.21
Genève	1971	PEV		
Genève	1971	PCS		
Genève	1971	PVL		
Genève	1971	PBD		
Genève	1971	PST	16946	20.85
Genève	1971	PSA		
Genève	1971	POCH		
Genève	1971	PES		
Genève	1971	AVF		
Genève	1971	Sol.		
Genève	1971	Rép.	4391	5.4
Genève	1971	DS	1174	1.44
Genève	1971	UDF		
Genève	1971	PSL		
Genève	1971	Lega		
Genève	1971	MCR		
Genève	1971	Sép.		
Genève	1971	Autres		
Jura	2019	PLR	2041	9.07
Jura	2019	PDC	5119	22.76
Jura	2019	PS	6075	27.01
Jura	2019	UDC	3255	14.47
Jura	2019	PL		
Jura	2019	AdI		
Jura	2019	PEV	322	1.43
Jura	2019	PCS	2166	9.63
Jura	2019	PVL		
Jura	2019	PBD		
Jura	2019	PST		
Jura	2019	PSA		
Jura	2019	POCH		
Jura	2019	PES	3514	15.62
Jura	2019	AVF		
Jura	2019	Sol.		
Jura	2019	Rép.		
Jura	2019	DS		
Jura	2019	UDF		
Jura	2019	PSL		
Jura	2019	Lega		
Jura	2019	MCR		
Jura	2019	Sép.		
Jura	2019	Autres		
Jura	2015	PLR	4669	16.78
Jura	2015	PDC	7686	27.63
Jura	2015	PS	6595	23.71
Jura	2015	UDC	3573	12.85
Jura	2015	PL		
Jura	2015	AdI		
Jura	2015	PEV		
Jura	2015	PCS	1840	6.62
Jura	2015	PVL		
Jura	2015	PBD		
Jura	2015	PST	1051	3.78
Jura	2015	PSA		
Jura	2015	POCH		
Jura	2015	PES	2024	7.27
Jura	2015	AVF		
Jura	2015	Sol.		
Jura	2015	Rép.		
